CorePointId,PointName,CoreSourceId,EquipmentName
2500,冷通道温度        ,755000014,FT202-E21-上
2503,冷通道温度        ,755000016,FT202-E21-下
2506,冷通道温度        ,755000026,FT202-F1-上
2509,冷通道温度        ,755000028,FT202-F1-下
2512,冷通道温度        ,755000030,FT202-F2-上
2515,冷通道温度        ,755000032,FT202-F2-下
2518,冷通道温度        ,755000034,FT202-F3-上
2521,冷通道温度        ,755000036,FT202-F3-下
2524,冷通道温度        ,755000038,FT202-F4-上
2527,冷通道温度        ,755000040,FT202-F4-下
2530,冷通道温度        ,755000042,FT202-F5-上
2533,冷通道温度        ,755000044,FT202-F5-下
2536,冷通道温度        ,755000046,FT202-F21-上
2539,冷通道温度        ,755000048,FT202-F21-下
2542,冷通道温度        ,755000050,FT202-G1-上
2545,冷通道温度        ,755000052,FT202-G21-上
2548,冷通道温度        ,755000054,FT202-G21-下
2551,冷通道温度        ,755000056,FT202-G1-下
2554,冷通道温度        ,755000058,FT202-H1-上
2557,冷通道温度        ,755000064,FT202-H1-下
2560,冷通道温度        ,755000066,FT202-H2-上
2563,冷通道温度        ,755000069,FT202-H2-下
2566,冷通道温度        ,755000073,FT202-H3-上
2569,冷通道温度        ,755000076,FT202-H3-下
2572,冷通道温度        ,755000078,FT202-H4-上
2575,冷通道温度        ,755000080,FT202-H4-下
2578,冷通道温度        ,755000082,FT202-H5-上
2581,冷通道温度        ,755000084,FT202-H5-下
2584,冷通道温度        ,755000086,FT202-H6-上
2587,冷通道温度        ,755000088,FT202-H6-下
2590,冷通道温度        ,755000090,FT202-H7-上
2593,冷通道温度        ,755000092,FT202-H7-下
2596,冷通道温度        ,755000094,FT202-H8-上
2599,冷通道温度        ,755000096,FT202-H8-下
2602,冷通道温度        ,755000230,FT202-H9-上
2605,冷通道温度        ,755000233,FT202-H9-下
2608,冷通道温度        ,755000235,FT202-H10-上
2611,冷通道温度        ,755000237,FT202-H10-下
2614,冷通道温度        ,755000239,FT202-H11-上
2617,冷通道温度        ,755000243,FT202-H11-下
2620,冷通道温度        ,755000245,FT202-H12-上
2623,冷通道温度        ,755000247,FT202-H12-下
2626,冷通道温度        ,755000249,FT202-H13-上
2629,冷通道温度        ,755000251,FT202-H13-下
2632,冷通道温度        ,755000253,FT202-H14-上
2635,冷通道温度        ,755000255,FT202-H14-下
2638,冷通道温度        ,755000257,FT202-H15-上
2641,冷通道温度        ,755000259,FT202-H15-下
2644,冷通道温度        ,755000261,FT202-H16-上
2647,冷通道温度        ,755000263,FT202-H16-下
2650,冷通道温度        ,755000265,FT202-H17-上
2653,冷通道温度        ,755000267,FT202-H17-下
2656,冷通道温度        ,755000269,FT202-H18-上
2659,冷通道温度        ,755000271,FT202-H18-下
2662,冷通道温度        ,755000273,FT202-D22-上
2665,冷通道温度        ,755000275,FT202-D22-下
2668,冷通道温度        ,755000277,FT202-D23-上
2671,冷通道温度        ,755000279,FT202-D23-下
2674,冷通道温度        ,755000281,FT202-J1-上
2677,冷通道温度        ,755000283,FT202-J1-下
2680,冷通道温度        ,755000285,FT202-J2-上
2683,冷通道温度        ,755000287,FT202-J2-下
2686,冷通道温度        ,755000289,FT202-J3-上
2689,冷通道温度        ,755000291,FT202-J3-下
2692,冷通道温度        ,755000293,FT202-J4-上
2695,冷通道温度        ,755000295,FT202-J4-下
2698,冷通道温度        ,755000297,FT202-J5-上
2701,冷通道温度        ,755000299,FT202-J5-下
2704,冷通道温度        ,755000301,FT202-J6-上
2707,冷通道温度        ,755000305,FT202-J6-下
2710,冷通道温度        ,755000309,FT202-J7-上
2713,冷通道温度        ,755000313,FT202-J7-下
2716,冷通道温度        ,755000317,FT202-J8-上
2719,冷通道温度        ,755000321,FT202-J8-下
2722,冷通道温度        ,755000334,FT202-J9-上
2725,冷通道温度        ,755000337,FT202-J9-下
2728,冷通道温度        ,755000343,FT202-J10-上
2731,冷通道温度        ,755000346,FT202-J10-下
2734,冷通道温度        ,755000351,FT202-J11-上
2737,冷通道温度        ,755000355,FT202-J11-下
2740,冷通道温度        ,755000358,FT202-J12-上
2743,冷通道温度        ,755000360,FT202-J12-下
2746,冷通道温度        ,755000362,FT202-J13-上
2749,冷通道温度        ,755000364,FT202-J13-下
2752,冷通道温度        ,755000369,FT202-J14-上
2755,冷通道温度        ,755000373,FT202-J14-下
2758,冷通道温度        ,755000381,FT202-J15-上
2761,冷通道温度        ,755000384,FT202-J15-下
2764,冷通道温度        ,755000388,FT202-J16-上
2767,冷通道温度        ,755000390,FT202-J16-下
2770,冷通道温度        ,755000392,FT202-J17-上
2773,冷通道温度        ,755000396,FT202-J17-下
2776,冷通道温度        ,755000398,FT202-J18-上
2779,冷通道温度        ,755000400,FT202-J18-下
2782,冷通道温度        ,755000402,FT202-J19-上
2785,冷通道温度        ,755000404,FT202-J19-下
2788,冷通道温度        ,755000406,FT202-J20-上
2791,冷通道温度        ,755000408,FT202-J20-下
2794,冷通道温度        ,755000410,FT202-J21-上
2797,冷通道温度        ,755000412,FT202-J21-下
2800,冷通道温度        ,755000414,FT202-J22-上
2803,冷通道温度        ,755000416,FT202-J22-下
2806,冷通道温度        ,755000418,FT202-J23-上
2809,冷通道温度        ,755000420,FT202-J23-下
2812,冷通道温度        ,755000422,FT202-K22-上
2815,冷通道温度        ,755000424,FT202-K22-下
2818,冷通道温度        ,755000426,FT202-K23-上
2821,冷通道温度        ,755000428,FT202-K23-下
2824,冷通道温度        ,755000430,FT202-K1-上
2827,冷通道温度        ,755000432,FT202-K1-下
2830,冷通道温度        ,755000434,FT202-K2-上
2833,冷通道温度        ,755000436,FT202-K2-下
2836,冷通道温度        ,755000438,FT202-K3-上
2839,冷通道温度        ,755000440,FT202-K3-下
2842,冷通道温度        ,755000442,FT202-K4-上
2845,冷通道温度        ,755000444,FT202-K4-下
2848,冷通道温度        ,755000446,FT202-K5-上
2851,冷通道温度        ,755000450,FT202-K5-下
2854,冷通道温度        ,755000452,FT202-K6-上
2857,冷通道温度        ,755000454,FT202-K6-下
2860,冷通道温度        ,755000456,FT202-K7-上
2863,冷通道温度        ,755000458,FT202-K7-下
2866,冷通道温度        ,755000565,FT202-K8-上
2869,冷通道温度        ,755000566,FT202-K8-下
2872,冷通道温度        ,755000567,FT202-K9-上
2875,冷通道温度        ,755000568,FT202-K9-下
2878,冷通道温度        ,755000569,FT202-K10-上
2881,冷通道温度        ,755000570,FT202-K10-下
2884,冷通道温度        ,755000571,FT202-K11-上
2887,冷通道温度        ,755000572,FT202-K11-下
2890,冷通道温度        ,755000573,FT202-K12-上
2893,冷通道温度        ,755000574,FT202-K12-下
2896,冷通道温度        ,755000575,FT202-K13-上
2899,冷通道温度        ,755000576,FT202-K13-下
2902,冷通道温度        ,755000577,FT202-K14-上
2905,冷通道温度        ,755000578,FT202-K14-下
2908,冷通道温度        ,755000579,FT202-K15-上
2911,冷通道温度        ,755000580,FT202-K15-下
2914,冷通道温度        ,755000581,FT202-K16-上
2917,冷通道温度        ,755000582,FT202-K16-下
2920,冷通道温度        ,755000583,FT202-K17-上
2923,冷通道温度        ,755000584,FT202-K17-下
2926,冷通道温度        ,755000585,FT202-K18-上
2929,冷通道温度        ,755000586,FT202-K18-下
2932,冷通道温度        ,755000587,FT202-K19-上
2935,冷通道温度        ,755000588,FT202-K19-下
2938,冷通道温度        ,755000589,FT202-K20-上
2941,冷通道温度        ,755000590,FT202-K20-下
2944,冷通道温度        ,755000591,FT202-K21-上
2947,冷通道温度        ,755000592,FT202-K21-下
2950,冷通道温度        ,755000593,FT202-L1-上
2953,冷通道温度        ,755000594,FT202-L1-下
2956,冷通道温度        ,755000595,FT202-L2-上
2959,冷通道温度        ,755000596,FT202-L2-下
2962,冷通道温度        ,755000597,FT202-L3-上
2965,冷通道温度        ,755000598,FT202-L3-下
2968,冷通道温度        ,755000599,FT202-L4-上
2971,冷通道温度        ,755000600,FT202-L4-下
2974,冷通道温度        ,755000601,FT202-L5-上
2977,冷通道温度        ,755000602,FT202-L5-下
2980,冷通道温度        ,755000603,FT202-L6-上
2983,冷通道温度        ,755000604,FT202-L6-下
2986,冷通道温度        ,755000605,FT202-L7-上
2989,冷通道温度        ,755000606,FT202-L7-下
2992,冷通道温度        ,755000607,FT202-L8-上
2995,冷通道温度        ,755000608,FT202-L8-下
2998,冷通道温度        ,755000609,FT202-L9-上
3001,冷通道温度        ,755000610,FT202-L9-下
3004,冷通道温度        ,755000611,FT202-L10-上
3007,冷通道温度        ,755000612,FT202-L10-下
3010,冷通道温度        ,755000613,FT202-L11-上
3013,冷通道温度        ,755000614,FT202-L11-下
3016,冷通道温度        ,755000615,FT202-L12-上
3019,冷通道温度        ,755000616,FT202-L12-下
3022,冷通道温度        ,755000617,FT202-L13-上
3025,冷通道温度        ,755000618,FT202-L13-下
3028,冷通道温度        ,755000619,FT202-L14-上
3031,冷通道温度        ,755000620,FT202-L14-下
3034,冷通道温度        ,755000621,FT202-L15-上
3037,冷通道温度        ,755000622,FT202-L15-下
3040,冷通道温度        ,755000623,FT202-L16-上
3043,冷通道温度        ,755000624,FT202-L16-下
3046,冷通道温度        ,755000625,FT202-L17-上
3049,冷通道温度        ,755000626,FT202-L17-下
3052,冷通道温度        ,755000627,FT202-L18-上
3055,冷通道温度        ,755000628,FT202-L18-下
3058,冷通道温度        ,755000629,FT202-L19-上
3061,冷通道温度        ,755000630,FT202-L19-下
3064,冷通道温度        ,755000631,FT202-L20-上
3067,冷通道温度        ,755000632,FT202-L20-下
3070,冷通道温度        ,755000633,FT202-L21-上
3073,冷通道温度        ,755000634,FT202-L21-下
3076,冷通道温度        ,755000635,FT202-M1-上
3079,冷通道温度        ,755000636,FT202-M1-下
3082,冷通道温度        ,755000637,FT202-M2-上
3085,冷通道温度        ,755000638,FT202-M2-下
3088,冷通道温度        ,755000639,FT202-M3-上
3091,冷通道温度        ,755000640,FT202-M3-下
3094,冷通道温度        ,755000641,FT202-M4-上
3097,冷通道温度        ,755000642,FT202-M4-下
3100,冷通道温度        ,755000643,FT202-M5-上
3103,冷通道温度        ,755000644,FT202-M5-下
3106,冷通道温度        ,755000645,FT202-M6-上
3109,冷通道温度        ,755000646,FT202-M6-下
3112,冷通道温度        ,755000647,FT202-M7-上
3115,冷通道温度        ,755000648,FT202-M7-下
3118,冷通道温度        ,755000649,FT202-M8-上
3121,冷通道温度        ,755000650,FT202-M8-下
3124,冷通道温度        ,755000651,FT202-M9-上
3127,冷通道温度        ,755000652,FT202-M9-下
3130,冷通道温度        ,755000653,FT202-M10-上
3133,冷通道温度        ,755000654,FT202-M10-下
3136,冷通道温度        ,755000655,FT202-M11-上
3139,冷通道温度        ,755000656,FT202-M11-下
3142,冷通道温度        ,755000657,FT202-M12-上
3145,冷通道温度        ,755000658,FT202-M12-下
3148,冷通道温度        ,755000659,FT202-M13-上
3151,冷通道温度        ,755000660,FT202-M13-下
3154,冷通道温度        ,755000661,FT202-M14-上
3157,冷通道温度        ,755000662,FT202-M14-下
3160,冷通道温度        ,755000663,FT202-M15-上
3163,冷通道温度        ,755000664,FT202-M15-下
3166,冷通道温度        ,755000665,FT202-M16-上
3169,冷通道温度        ,755000666,FT202-M16-下
3172,冷通道温度        ,755000667,FT202-M17-上
3175,冷通道温度        ,755000668,FT202-M17-下
3178,冷通道温度        ,755000669,FT202-M18-上
3181,冷通道温度        ,755000670,FT202-M18-下
3184,冷通道温度        ,755000671,FT202-M19-上
3187,冷通道温度        ,755000672,FT202-M19-下
3190,冷通道温度        ,755000673,FT202-M20-上
3193,冷通道温度        ,755000674,FT202-M20-下
3196,冷通道温度        ,755000675,FT202-M21-上
3199,冷通道温度        ,755000676,FT202-M21-下
3202,冷通道温度        ,755000677,FT202-M22-上
3205,冷通道温度        ,755000678,FT202-M22-下
3208,冷通道温度        ,755000679,FT202-M23-上
3211,冷通道温度        ,755000680,FT202-M23-下
3214,冷通道温度        ,755000681,FT202-N22-上
3217,冷通道温度        ,755000682,FT202-N22-下
3220,冷通道温度        ,755000683,FT202-N23-上
3223,冷通道温度        ,755000684,FT202-N23-下
3226,冷通道温度        ,755000685,FT202-P22-上
3229,冷通道温度        ,755000686,FT202-P22-下
3232,冷通道温度        ,755000687,FT202-P23-上
3235,冷通道温度        ,755000688,FT202-P23-下
3238,冷通道温度        ,755000689,FT202-N1-上
3241,冷通道温度        ,755000690,FT202-N1-下
3244,冷通道温度        ,755000691,FT202-N2-上
3247,冷通道温度        ,755000692,FT202-N2-下
3250,冷通道温度        ,755000693,FT202-N3-上
3253,冷通道温度        ,755000694,FT202-N3-下
3256,冷通道温度        ,755000695,FT202-N4-上
3259,冷通道温度        ,755000696,FT202-N4-下
3262,冷通道温度        ,755000697,FT202-N5-上
3265,冷通道温度        ,755000698,FT202-N5-下
3268,冷通道温度        ,755000699,FT202-N6-上
3271,冷通道温度        ,755000700,FT202-N6-下
3274,冷通道温度        ,755000701,FT202-N7-上
3277,冷通道温度        ,755000702,FT202-N7-下
3280,冷通道温度        ,755000703,FT202-N8-上
3283,冷通道温度        ,755000704,FT202-N8-下
3286,冷通道温度        ,755000705,FT202-N9-上
3289,冷通道温度        ,755000706,FT202-N9-下
3292,冷通道温度        ,755000707,FT202-N10-上
3295,冷通道温度        ,755000708,FT202-N10-下
3298,冷通道温度        ,755000709,FT202-N11-上
3301,冷通道温度        ,755000710,FT202-N11-下
3304,冷通道温度        ,755000711,FT202-N12-上
3307,冷通道温度        ,755000712,FT202-N12-下
3310,冷通道温度        ,755000713,FT202-N13-上
3313,冷通道温度        ,755000714,FT202-N13-下
3316,冷通道温度        ,755000715,FT202-N14-上
3319,冷通道温度        ,755000716,FT202-N14-下
3322,冷通道温度        ,755000717,FT202-N15-上
3325,冷通道温度        ,755000718,FT202-N15-下
3328,冷通道温度        ,755000719,FT202-N16-上
3331,冷通道温度        ,755000720,FT202-N16-下
3334,冷通道温度        ,755000721,FT202-N17-上
3337,冷通道温度        ,755000722,FT202-N17-下
3340,冷通道温度        ,755000723,FT202-N18-上
3343,冷通道温度        ,755000724,FT202-N18-下
3346,冷通道温度        ,755000725,FT202-N19-上
3349,冷通道温度        ,755000726,FT202-N19-下
3352,冷通道温度        ,755000727,FT202-N20-上
3355,冷通道温度        ,755000728,FT202-N20-下
3358,冷通道温度        ,755000729,FT202-N21-上
3361,冷通道温度        ,755000730,FT202-N21-下
3364,冷通道温度        ,755000731,FT202-P1-上
3367,冷通道温度        ,755000732,FT202-P1-下
3370,冷通道温度        ,755000733,FT202-P2-上
3373,冷通道温度        ,755000734,FT202-P2-下
3376,冷通道温度        ,755000735,FT202-P3-上
3379,冷通道温度        ,755000736,FT202-P3-下
3382,冷通道温度        ,755000737,FT202-P4-上
3385,冷通道温度        ,755000738,FT202-P4-下
3388,冷通道温度        ,755000739,FT202-P5-上
3391,冷通道温度        ,755000740,FT202-P5-下
3394,冷通道温度        ,755000741,FT202-P6-上
3397,冷通道温度        ,755000742,FT202-P6-下
3400,冷通道温度        ,755000743,FT202-P7-上
3403,冷通道温度        ,755000744,FT202-P7-下
3406,冷通道温度        ,755000745,FT202-P8-上
3409,冷通道温度        ,755000746,FT202-P8-下
3412,冷通道温度        ,755000747,FT202-P9-上
3415,冷通道温度        ,755000748,FT202-P9-下
3418,冷通道温度        ,755000749,FT202-P10-上
3421,冷通道温度        ,755000750,FT202-P10-下
3424,冷通道温度        ,755000751,FT202-P11-上
3427,冷通道温度        ,755000752,FT202-P11-下
3430,冷通道温度        ,755000753,FT202-P12-上
3433,冷通道温度        ,755000754,FT202-P12-下
3436,冷通道温度        ,755000755,FT202-P13-上
3439,冷通道温度        ,755000756,FT202-P13-下
3442,冷通道温度        ,755000757,FT202-P14-上
3445,冷通道温度        ,755000758,FT202-P14-下
3448,冷通道温度        ,755000759,FT202-P15-上
3451,冷通道温度        ,755000760,FT202-P15-下
3454,冷通道温度        ,755000761,FT202-P16-上
3457,冷通道温度        ,755000762,FT202-P16-下
3460,冷通道温度        ,755000763,FT202-P17-上
3463,冷通道温度        ,755000764,FT202-P17-下
3466,冷通道温度        ,755000765,FT202-P18-上
3469,冷通道温度        ,755000766,FT202-P18-下
3472,冷通道温度        ,755000767,FT202-P19-上
3475,冷通道温度        ,755000768,FT202-P19-下
3478,冷通道温度        ,755000769,FT202-P20-上
3481,冷通道温度        ,755000770,FT202-P20-下
3484,冷通道温度        ,755000771,FT202-P21-上
3487,冷通道温度        ,755000772,FT202-P21-下
3490,冷通道温度        ,755000773,FT202-A1-上
3493,冷通道温度        ,755000774,FT202-A1-下
3496,冷通道温度        ,755000775,FT202-A2-上
3499,冷通道温度        ,755000776,FT202-A2-下
3502,冷通道温度        ,755000777,FT202-A3-上
3505,冷通道温度        ,755000778,FT202-A3-下
3508,冷通道温度        ,755000779,FT202-A4-上
3511,冷通道温度        ,755000780,FT202-A4-下
3514,冷通道温度        ,755000781,FT202-A5-上
3517,冷通道温度        ,755000782,FT202-A5-下
3520,冷通道温度        ,755000783,FT202-A6-上
3523,冷通道温度        ,755000784,FT202-A6-下
3526,冷通道温度        ,755000785,FT202-A7-上
3529,冷通道温度        ,755000786,FT202-A7-下
3532,冷通道温度        ,755000787,FT202-A8-上
3535,冷通道温度        ,755000788,FT202-A8-下
3538,冷通道温度        ,755000789,FT202-A9-上
3541,冷通道温度        ,755000790,FT202-A9-下
3544,冷通道温度        ,755000791,FT202-A10-上
3547,冷通道温度        ,755000792,FT202-A10-下
3550,冷通道温度        ,755000793,FT202-A11-上
3553,冷通道温度        ,755000794,FT202-A11-下
3556,冷通道温度        ,755000795,FT202-A12-上
3559,冷通道温度        ,755000796,FT202-A12-下
3562,冷通道温度        ,755000797,FT202-A13-上
3565,冷通道温度        ,755000798,FT202-A13-下
3568,冷通道温度        ,755000799,FT202-A14-上
3571,冷通道温度        ,755000800,FT202-A14-下
3574,冷通道温度        ,755000801,FT202-A15-上
3577,冷通道温度        ,755000802,FT202-A15-下
3580,冷通道温度        ,755000803,FT202-A16-上
3583,冷通道温度        ,755000804,FT202-A16-下
3586,冷通道温度        ,755000805,FT202-A17-上
3589,冷通道温度        ,755000806,FT202-A17-下
3592,冷通道温度        ,755000807,FT202-A18-上
3595,冷通道温度        ,755000808,FT202-A18-下
3598,冷通道温度        ,755000809,FT202-A19-上
3601,冷通道温度        ,755000810,FT202-A19-下
3604,冷通道温度        ,755000811,FT202-A20-上
3607,冷通道温度        ,755000812,FT202-A20-下
3610,冷通道温度        ,755000813,FT202-A21-上
3613,冷通道温度        ,755000814,FT202-A21-下
3616,冷通道温度        ,755000815,FT202-A22-上
3619,冷通道温度        ,755000816,FT202-A22-下
3622,冷通道温度        ,755000817,FT202-A23-上
3625,冷通道温度        ,755000818,FT202-A23-下
3628,冷通道温度        ,755000819,FT202-B22-上
3631,冷通道温度        ,755000820,FT202-B22-下
3634,冷通道温度        ,755000821,FT202-B23-上
3637,冷通道温度        ,755000822,FT202-B23-下
3640,冷通道温度        ,755000823,FT202-B1-上
3643,冷通道温度        ,755000824,FT202-B1-下
3646,冷通道温度        ,755000825,FT202-B2-上
3649,冷通道温度        ,755000826,FT202-B2-下
3652,冷通道温度        ,755000827,FT202-B3-上
3655,冷通道温度        ,755000828,FT202-B3-下
3658,冷通道温度        ,755000829,FT202-B4-上
3661,冷通道温度        ,755000830,FT202-B4-下
3664,冷通道温度        ,755000831,FT202-B5-上
3667,冷通道温度        ,755000832,FT202-B5-下
3670,冷通道温度        ,755000833,FT202-B6-上
3673,冷通道温度        ,755000834,FT202-B6-下
3676,冷通道温度        ,755000835,FT202-B7-上
3679,冷通道温度        ,755000836,FT202-B7-下
3682,冷通道温度        ,755000837,FT202-B8-上
3685,冷通道温度        ,755000838,FT202-B8-下
3688,冷通道温度        ,755000839,FT202-B9-上
3691,冷通道温度        ,755000840,FT202-B9-下
3694,冷通道温度        ,755000841,FT202-B10-上
3697,冷通道温度        ,755000842,FT202-B10-下
3700,冷通道温度        ,755000843,FT202-B11-上
3703,冷通道温度        ,755000844,FT202-B11-下
3706,冷通道温度        ,755000845,FT202-B12-上
3709,冷通道温度        ,755000846,FT202-B12-下
3712,冷通道温度        ,755000847,FT202-B13-上
3715,冷通道温度        ,755000848,FT202-B13-下
3718,冷通道温度        ,755000849,FT202-B14-上
3721,冷通道温度        ,755000850,FT202-B14-下
3724,冷通道温度        ,755000851,FT202-B15-上
3727,冷通道温度        ,755000852,FT202-B15-下
3730,冷通道温度        ,755000853,FT202-B16-上
3733,冷通道温度        ,755000854,FT202-B16-下
3736,冷通道温度        ,755000855,FT202-B17-上
3739,冷通道温度        ,755000856,FT202-B17-下
3742,冷通道温度        ,755000857,FT202-B18-上
3745,冷通道温度        ,755000858,FT202-B18-下
3748,冷通道温度        ,755000859,FT202-B19-上
3751,冷通道温度        ,755000860,FT202-B19-下
3754,冷通道温度        ,755000861,FT202-B20-上
3757,冷通道温度        ,755000862,FT202-B20-下
3760,冷通道温度        ,755000863,FT202-B21-上
3763,冷通道温度        ,755000864,FT202-B21-下
3766,冷通道温度        ,755000865,FT202-C1-上
3769,冷通道温度        ,755000866,FT202-C1-下
3772,冷通道温度        ,755000867,FT202-C2-上
3775,冷通道温度        ,755000868,FT202-C2-下
3778,冷通道温度        ,755000869,FT202-C3-上
3781,冷通道温度        ,755000870,FT202-C3-下
3784,冷通道温度        ,755000871,FT202-C4-上
3787,冷通道温度        ,755000872,FT202-C4-下
3790,冷通道温度        ,755000873,FT202-C5-上
3793,冷通道温度        ,755000874,FT202-C5-下
3796,冷通道温度        ,755000875,FT202-C6-上
3799,冷通道温度        ,755000876,FT202-C6-下
3802,冷通道温度        ,755000877,FT202-C7-上
3805,冷通道温度        ,755000878,FT202-C7-下
3808,冷通道温度        ,755000879,FT202-C8-上
3811,冷通道温度        ,755000880,FT202-C8-下
3814,冷通道温度        ,755000881,FT202-C9-上
3817,冷通道温度        ,755000882,FT202-C9-下
3820,冷通道温度        ,755000883,FT202-C10-上
3823,冷通道温度        ,755000884,FT202-C10-下
3826,冷通道温度        ,755000885,FT202-C11-上
3829,冷通道温度        ,755000886,FT202-C11-下
3832,冷通道温度        ,755000887,FT202-C12-上
3835,冷通道温度        ,755000888,FT202-C12-下
3838,冷通道温度        ,755000889,FT202-C13-上
3841,冷通道温度        ,755000890,FT202-C13-下
3844,冷通道温度        ,755000891,FT202-C14-上
3847,冷通道温度        ,755000892,FT202-C14-下
3850,冷通道温度        ,755000893,FT202-C15-上
3853,冷通道温度        ,755000894,FT202-C15-下
3856,冷通道温度        ,755000895,FT202-C16-上
3859,冷通道温度        ,755000896,FT202-C16-下
3862,冷通道温度        ,755000897,FT202-C17-上
3865,冷通道温度        ,755000898,FT202-C17-下
3868,冷通道温度        ,755000899,FT202-C18-上
3871,冷通道温度        ,755000900,FT202-C18-下
3874,冷通道温度        ,755000901,FT202-C19-上
3877,冷通道温度        ,755000902,FT202-C19-下
3880,冷通道温度        ,755000903,FT202-C20-上
3883,冷通道温度        ,755000904,FT202-C20-下
3886,冷通道温度        ,755000905,FT202-C21-上
3889,冷通道温度        ,755000906,FT202-C21-下
3892,冷通道温度        ,755000907,FT202-D1-上
3895,冷通道温度        ,755000908,FT202-D1-下
3898,冷通道温度        ,755000909,FT202-D2-上
3901,冷通道温度        ,755000910,FT202-D2-下
3904,冷通道温度        ,755000911,FT202-D3-上
3907,冷通道温度        ,755000912,FT202-D3-下
3910,冷通道温度        ,755000913,FT202-D4-上
3913,冷通道温度        ,755000914,FT202-D4-下
3916,冷通道温度        ,755000915,FT202-D5-上
3919,冷通道温度        ,755000916,FT202-D5-下
3922,冷通道温度        ,755000917,FT202-D6-上
3925,冷通道温度        ,755000918,FT202-D6-下
3928,冷通道温度        ,755000919,FT202-D7-上
3931,冷通道温度        ,755000920,FT202-D7-下
3934,冷通道温度        ,755000921,FT202-D8-上
3937,冷通道温度        ,755000922,FT202-D8-下
3940,冷通道温度        ,755000923,FT202-D9-上
3943,冷通道温度        ,755000924,FT202-D9-下
3946,冷通道温度        ,755000925,FT202-D10-上
3949,冷通道温度        ,755000926,FT202-D10-下
3952,冷通道温度        ,755000927,FT202-D11-上
3955,冷通道温度        ,755000928,FT202-D11-下
3958,冷通道温度        ,755000929,FT202-D12-上
3961,冷通道温度        ,755000930,FT202-D12-下
3964,冷通道温度        ,755000931,FT202-D13-上
3967,冷通道温度        ,755000932,FT202-D13-下
3970,冷通道温度        ,755000933,FT202-D14-上
3973,冷通道温度        ,755000934,FT202-D14-下
3976,冷通道温度        ,755000935,FT202-D15-上
3979,冷通道温度        ,755000936,FT202-D15-下
3982,冷通道温度        ,755000937,FT202-D16-上
3985,冷通道温度        ,755000938,FT202-D16-下
3988,冷通道温度        ,755000939,FT202-D17-上
3991,冷通道温度        ,755000940,FT202-D17-下
3994,冷通道温度        ,755000941,FT202-D18-上
3997,冷通道温度        ,755000942,FT202-D18-下
4000,冷通道温度        ,755000943,FT202-D19-上
4003,冷通道温度        ,755000944,FT202-D19-下
4006,冷通道温度        ,755000945,FT202-D20-上
4009,冷通道温度        ,755000946,FT202-D20-下
4012,冷通道温度        ,755000947,FT202-D21-上
4015,冷通道温度        ,755000948,FT202-D21-下
4018,冷通道温度        ,755000949,FT202-E1-上
4021,冷通道温度        ,755000950,FT202-E1-下
4024,冷通道温度        ,755000951,FT202-E2-上
4027,冷通道温度        ,755000952,FT202-E2-下
4030,冷通道温度        ,755000953,FT202-E3-上
4033,冷通道温度        ,755000954,FT202-E3-下
4036,冷通道温度        ,755000955,FT202-E4-上
4039,冷通道温度        ,755000956,FT202-E4-下
4042,冷通道温度        ,755000957,FT202-E5-上
4045,冷通道温度        ,755000958,FT202-E5-下
20670,冷通道温度,755001811,FT203-A01-上
20673,冷通道温度,755001812,FT203-A01-下
20676,冷通道温度,755001813,FT203-A02-上
20679,冷通道温度,755001814,FT203-A02-下
20682,冷通道温度,755001815,FT203-A03-上
20685,冷通道温度,755001816,FT203-A03-下
20688,冷通道温度,755001817,FT203-A04-上
20691,冷通道温度,755001818,FT203-A04-下
20694,冷通道温度,755001819,FT203-A05-上
20697,冷通道温度,755001820,FT203-A05-下
20700,冷通道温度,755001821,FT203-A06-上
20703,冷通道温度,755001822,FT203-A06-下
20706,冷通道温度,755001823,FT203-A07-上
20709,冷通道温度,755001824,FT203-A07-下
20712,冷通道温度,755001825,FT203-A08-上
20715,冷通道温度,755001826,FT203-A08-下
20718,冷通道温度,755001827,FT203-A09-上
20721,冷通道温度,755001828,FT203-A09-下
20724,冷通道温度,755001829,FT203-A10-上
20727,冷通道温度,755001830,FT203-A10-下
20730,冷通道温度,755001831,FT203-A11-上
20733,冷通道温度,755001832,FT203-A11-下
20736,冷通道温度,755001833,FT203-A12-上
20739,冷通道温度,755001834,FT203-A12-下
20742,冷通道温度,755001835,FT203-A13-上
20745,冷通道温度,755001836,FT203-A13-下
20748,冷通道温度,755001837,FT203-A14-上
20751,冷通道温度,755001838,FT203-A14-下
20754,冷通道温度,755001839,FT203-A15-上
20757,冷通道温度,755001840,FT203-A15-下
20760,冷通道温度,755001841,FT203-A16-上
20763,冷通道温度,755001842,FT203-A16-下
20766,冷通道温度,755001843,FT203-A17-上
20769,冷通道温度,755001844,FT203-A17-下
20772,冷通道温度,755001845,FT203-A18-上
20775,冷通道温度,755001846,FT203-A18-下
20778,冷通道温度,755001847,FT203-A19-上
20781,冷通道温度,755001848,FT203-A19-下
20784,冷通道温度,755001849,FT203-B01-上
20787,冷通道温度,755001850,FT203-B01-下
20790,冷通道温度,755001851,FT203-B02-上
20793,冷通道温度,755001852,FT203-B02-下
20796,冷通道温度,755001853,FT203-B03-上
20799,冷通道温度,755001854,FT203-B03-下
20802,冷通道温度,755001855,FT203-B04-上
20805,冷通道温度,755001856,FT203-B04-下
